,index,Tanggal,Musim,Tahun,Bulan,Hari,Jam,Kategori_Jam,Libur,Kerja,Cuaca,Suhu,Suhu_Terasa,Kategori_Suhu_Terasa,Kelembapan,Kategori_Kelembapan,Kecepatan_Angin,Kategori_Angin,Non_member,Member,Total
7183,7295,2011-10-31,Musim Dingin,2011,Oktober,Minggu,22,Malam,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,76.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,8,77,85
7184,7296,2011-10-31,Musim Dingin,2011,Oktober,Minggu,23,Malam,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,76.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,6,46,52
7185,7297,2011-11-01,Musim Dingin,2011,November,Senin,0,Dini Hari,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,87.0,Ekstrem Lembap,11.0014,Sepoi Sepoi,3,18,21
7186,7298,2011-11-01,Musim Dingin,2011,November,Senin,1,Dini Hari,Tidak,Ya,Cerah/Berawan,14.76,17.424999999999997,Nyaman,81.0,Sangat Lembap,8.9981,Tenang,3,8,11
7187,7299,2011-11-01,Musim Dingin,2011,November,Senin,2,Dini Hari,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,81.0,Sangat Lembap,11.0014,Sepoi Sepoi,1,3,4
7188,7300,2011-11-01,Musim Dingin,2011,November,Senin,3,Dini Hari,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,81.0,Sangat Lembap,8.9981,Tenang,1,5,6
7189,7301,2011-11-01,Musim Dingin,2011,November,Senin,4,Dini Hari,Tidak,Ya,Cerah/Berawan,13.940000000000001,15.909999999999998,Nyaman,81.0,Sangat Lembap,15.001299999999999,Sepoi Sepoi,1,7,8
7190,7302,2011-11-01,Musim Dingin,2011,November,Senin,5,Dini Hari,Tidak,Ya,Cerah/Berawan,13.120000000000001,15.909999999999998,Nyaman,81.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,0,18,18
7191,7303,2011-11-01,Musim Dingin,2011,November,Senin,6,Pagi,Tidak,Ya,Cerah/Berawan,13.120000000000001,15.909999999999998,Nyaman,81.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,3,90,93
7192,7304,2011-11-01,Musim Dingin,2011,November,Senin,7,Pagi,Tidak,Ya,Cerah/Berawan,13.940000000000001,16.665,Nyaman,76.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,8,246,254
7193,7305,2011-11-01,Musim Dingin,2011,November,Senin,8,Pagi,Tidak,Ya,Cerah/Berawan,14.76,16.665,Nyaman,71.0,Lembap,16.997899999999998,Sepoi Sepoi,17,402,419
7194,7306,2011-11-01,Musim Dingin,2011,November,Senin,9,Pagi,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,66.0,Lembap,11.0014,Sepoi Sepoi,16,206,222
7195,7307,2011-11-01,Musim Dingin,2011,November,Senin,10,Pagi,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,62.0,Lembap,8.9981,Tenang,21,114,135
7196,7308,2011-11-01,Musim Dingin,2011,November,Senin,11,Pagi,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,63.0,Lembap,7.0015,Tenang,16,101,117
7197,7309,2011-11-01,Musim Dingin,2011,November,Senin,12,Siang,Tidak,Ya,Cerah/Berawan,20.5,24.240000000000002,Nyaman,48.0,Nyaman,6.0032,Tenang,23,153,176
7198,7310,2011-11-01,Musim Dingin,2011,November,Senin,13,Siang,Tidak,Ya,Cerah/Berawan,19.68,23.485,Nyaman,55.00000000000001,Nyaman,12.998000000000001,Sepoi Sepoi,20,147,167
7199,7311,2011-11-01,Musim Dingin,2011,November,Senin,14,Siang,Tidak,Ya,Cerah/Berawan,20.5,24.240000000000002,Nyaman,48.0,Nyaman,16.997899999999998,Sepoi Sepoi,32,118,150
7200,7312,2011-11-01,Musim Dingin,2011,November,Senin,15,Siang,Tidak,Ya,Cerah/Berawan,20.5,24.240000000000002,Nyaman,45.0,Nyaman,8.9981,Tenang,38,148,186
7201,7313,2011-11-01,Musim Dingin,2011,November,Senin,16,Sore,Tidak,Ya,Cerah/Berawan,19.68,23.485,Nyaman,44.0,Nyaman,11.0014,Sepoi Sepoi,46,252,298
7202,7314,2011-11-01,Musim Dingin,2011,November,Senin,17,Sore,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,54.0,Nyaman,11.0014,Sepoi Sepoi,36,470,506
7203,7315,2011-11-01,Musim Dingin,2011,November,Senin,18,Sore,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,57.99999999999999,Nyaman,7.0015,Tenang,39,421,460
7204,7316,2011-11-01,Musim Dingin,2011,November,Senin,19,Malam,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,57.99999999999999,Nyaman,6.0032,Tenang,39,274,313
7205,7317,2011-11-01,Musim Dingin,2011,November,Senin,20,Malam,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,71.0,Lembap,0.0,Tenang,18,191,209
7206,7318,2011-11-01,Musim Dingin,2011,November,Senin,21,Malam,Tidak,Ya,Cerah/Berawan,14.76,18.94,Nyaman,81.0,Sangat Lembap,0.0,Tenang,13,114,127
7207,7319,2011-11-01,Musim Dingin,2011,November,Senin,22,Malam,Tidak,Ya,Cerah/Berawan,14.76,18.94,Nyaman,81.0,Sangat Lembap,0.0,Tenang,5,91,96
7208,7320,2011-11-01,Musim Dingin,2011,November,Senin,23,Malam,Tidak,Ya,Cerah/Berawan,13.940000000000001,18.18,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,11,61,72
7209,7321,2011-11-02,Musim Dingin,2011,November,Selasa,0,Dini Hari,Tidak,Ya,Cerah/Berawan,13.120000000000001,17.424999999999997,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,0,19,19
7210,7322,2011-11-02,Musim Dingin,2011,November,Selasa,1,Dini Hari,Tidak,Ya,Cerah/Berawan,12.299999999999999,16.665,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,2,8,10
7211,7323,2011-11-02,Musim Dingin,2011,November,Selasa,2,Dini Hari,Tidak,Ya,Cerah/Berawan,12.299999999999999,16.665,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,0,2,2
7212,7324,2011-11-02,Musim Dingin,2011,November,Selasa,3,Dini Hari,Tidak,Ya,Cerah/Berawan,12.299999999999999,16.665,Nyaman,75.0,Lembap,0.0,Tenang,0,2,2
7213,7325,2011-11-02,Musim Dingin,2011,November,Selasa,4,Dini Hari,Tidak,Ya,Cerah/Berawan,12.299999999999999,16.665,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,0,4,4
7214,7326,2011-11-02,Musim Dingin,2011,November,Selasa,5,Dini Hari,Tidak,Ya,Cerah/Berawan,12.299999999999999,16.665,Nyaman,81.0,Sangat Lembap,0.0,Tenang,0,27,27
7215,7327,2011-11-02,Musim Dingin,2011,November,Selasa,6,Pagi,Tidak,Ya,Cerah/Berawan,12.299999999999999,16.665,Nyaman,81.0,Sangat Lembap,0.0,Tenang,1,91,92
7216,7328,2011-11-02,Musim Dingin,2011,November,Selasa,7,Pagi,Tidak,Ya,Cerah/Berawan,12.299999999999999,16.665,Nyaman,81.0,Sangat Lembap,0.0,Tenang,11,240,251
7217,7329,2011-11-02,Musim Dingin,2011,November,Selasa,8,Pagi,Tidak,Ya,Cerah/Berawan,13.120000000000001,17.424999999999997,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,20,452,472
7218,7330,2011-11-02,Musim Dingin,2011,November,Selasa,9,Pagi,Tidak,Ya,Cerah/Berawan,13.940000000000001,18.18,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,15,213,228
7219,7331,2011-11-02,Musim Dingin,2011,November,Selasa,10,Pagi,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,71.0,Lembap,6.0032,Tenang,25,108,133
7220,7332,2011-11-02,Musim Dingin,2011,November,Selasa,11,Pagi,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,71.0,Lembap,8.9981,Tenang,27,117,144
7221,7333,2011-11-02,Musim Dingin,2011,November,Selasa,12,Siang,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,55.00000000000001,Nyaman,11.0014,Sepoi Sepoi,32,157,189
7222,7334,2011-11-02,Musim Dingin,2011,November,Selasa,13,Siang,Tidak,Ya,Cerah/Berawan,19.68,23.485,Nyaman,48.0,Nyaman,11.0014,Sepoi Sepoi,22,139,161
7223,7335,2011-11-02,Musim Dingin,2011,November,Selasa,14,Siang,Tidak,Ya,Cerah/Berawan,20.5,24.240000000000002,Nyaman,45.0,Nyaman,11.0014,Sepoi Sepoi,40,132,172
7224,7336,2011-11-02,Musim Dingin,2011,November,Selasa,15,Siang,Tidak,Ya,Cerah/Berawan,19.68,23.485,Nyaman,51.0,Nyaman,11.0014,Sepoi Sepoi,26,161,187
7225,7337,2011-11-02,Musim Dingin,2011,November,Selasa,16,Sore,Tidak,Ya,Cerah/Berawan,19.68,23.485,Nyaman,51.0,Nyaman,7.0015,Tenang,35,231,266
7226,7338,2011-11-02,Musim Dingin,2011,November,Selasa,17,Sore,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,62.0,Lembap,12.998000000000001,Sepoi Sepoi,30,523,553
7227,7339,2011-11-02,Musim Dingin,2011,November,Selasa,18,Sore,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,71.0,Lembap,11.0014,Sepoi Sepoi,31,448,479
7228,7340,2011-11-02,Musim Dingin,2011,November,Selasa,19,Malam,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,76.0,Sangat Lembap,8.9981,Tenang,25,257,282
7229,7341,2011-11-02,Musim Dingin,2011,November,Selasa,20,Malam,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,66.0,Lembap,8.9981,Tenang,5,177,182
7230,7342,2011-11-02,Musim Dingin,2011,November,Selasa,21,Malam,Tidak,Ya,Cerah/Berawan,15.58,19.695,Nyaman,71.0,Lembap,8.9981,Tenang,13,155,168
7231,7343,2011-11-02,Musim Dingin,2011,November,Selasa,22,Malam,Tidak,Ya,Cerah/Berawan,14.76,17.424999999999997,Nyaman,71.0,Lembap,8.9981,Tenang,7,99,106
7232,7344,2011-11-02,Musim Dingin,2011,November,Selasa,23,Malam,Tidak,Ya,Cerah/Berawan,14.76,18.18,Nyaman,76.0,Sangat Lembap,6.0032,Tenang,3,54,57
7233,7345,2011-11-03,Musim Dingin,2011,November,Rabu,0,Dini Hari,Tidak,Ya,Cerah/Berawan,14.76,18.18,Nyaman,76.0,Sangat Lembap,6.0032,Tenang,3,28,31
7234,7346,2011-11-03,Musim Dingin,2011,November,Rabu,1,Dini Hari,Tidak,Ya,Cerah/Berawan,13.940000000000001,16.665,Nyaman,81.0,Sangat Lembap,8.9981,Tenang,3,12,15
7235,7347,2011-11-03,Musim Dingin,2011,November,Rabu,2,Dini Hari,Tidak,Ya,Cerah/Berawan,13.940000000000001,16.665,Nyaman,76.0,Sangat Lembap,8.9981,Tenang,2,5,7
7236,7348,2011-11-03,Musim Dingin,2011,November,Rabu,3,Dini Hari,Tidak,Ya,Cerah/Berawan,13.940000000000001,16.665,Nyaman,81.0,Sangat Lembap,8.9981,Tenang,1,4,5
7237,7349,2011-11-03,Musim Dingin,2011,November,Rabu,4,Dini Hari,Tidak,Ya,Cerah/Berawan,13.120000000000001,16.665,Nyaman,81.0,Sangat Lembap,6.0032,Tenang,1,3,4
7238,7350,2011-11-03,Musim Dingin,2011,November,Rabu,5,Dini Hari,Tidak,Ya,Cerah/Berawan,13.120000000000001,16.665,Nyaman,81.0,Sangat Lembap,8.9981,Tenang,1,27,28
7239,7351,2011-11-03,Musim Dingin,2011,November,Rabu,6,Pagi,Tidak,Ya,Cerah/Berawan,13.940000000000001,16.665,Nyaman,76.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,3,96,99
7240,7352,2011-11-03,Musim Dingin,2011,November,Rabu,7,Pagi,Tidak,Ya,Kabut/Berawan,13.120000000000001,16.665,Nyaman,81.0,Sangat Lembap,6.0032,Tenang,12,280,292
7241,7353,2011-11-03,Musim Dingin,2011,November,Rabu,8,Pagi,Tidak,Ya,Kabut/Berawan,13.940000000000001,17.424999999999997,Nyaman,81.0,Sangat Lembap,6.0032,Tenang,8,394,402
7242,7354,2011-11-03,Musim Dingin,2011,November,Rabu,9,Pagi,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,81.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,9,155,164
7243,7355,2011-11-03,Musim Dingin,2011,November,Rabu,10,Pagi,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,76.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,12,98,110
7244,7356,2011-11-03,Musim Dingin,2011,November,Rabu,11,Pagi,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,67.0,Lembap,12.998000000000001,Sepoi Sepoi,12,108,120
7245,7357,2011-11-03,Musim Dingin,2011,November,Rabu,12,Siang,Tidak,Ya,Cerah/Berawan,20.5,24.240000000000002,Nyaman,51.0,Nyaman,12.998000000000001,Sepoi Sepoi,17,162,179
7246,7358,2011-11-03,Musim Dingin,2011,November,Rabu,13,Siang,Tidak,Ya,Kabut/Berawan,21.32,25.0,Nyaman,48.0,Nyaman,16.997899999999998,Sepoi Sepoi,19,150,169
7247,7359,2011-11-03,Musim Dingin,2011,November,Rabu,14,Siang,Tidak,Ya,Cerah/Berawan,21.32,25.0,Nyaman,52.0,Nyaman,11.0014,Sepoi Sepoi,32,120,152
7248,7360,2011-11-03,Musim Dingin,2011,November,Rabu,15,Siang,Tidak,Ya,Cerah/Berawan,21.32,25.0,Nyaman,52.0,Nyaman,11.0014,Sepoi Sepoi,24,138,162
7249,7361,2011-11-03,Musim Dingin,2011,November,Rabu,16,Sore,Tidak,Ya,Cerah/Berawan,21.32,25.0,Nyaman,48.0,Nyaman,12.998000000000001,Sepoi Sepoi,33,234,267
7250,7362,2011-11-03,Musim Dingin,2011,November,Rabu,17,Sore,Tidak,Ya,Cerah/Berawan,19.68,23.485,Nyaman,55.00000000000001,Nyaman,6.0032,Tenang,33,465,498
7251,7363,2011-11-03,Musim Dingin,2011,November,Rabu,18,Sore,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,63.0,Lembap,8.9981,Tenang,24,409,433
7252,7364,2011-11-03,Musim Dingin,2011,November,Rabu,19,Malam,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,67.0,Lembap,6.0032,Tenang,18,234,252
7253,7365,2011-11-03,Musim Dingin,2011,November,Rabu,20,Malam,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,71.0,Lembap,7.0015,Tenang,11,198,209
7254,7366,2011-11-03,Musim Dingin,2011,November,Rabu,21,Malam,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,76.0,Sangat Lembap,8.9981,Tenang,4,140,144
7255,7367,2011-11-03,Musim Dingin,2011,November,Rabu,22,Malam,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,82.0,Sangat Lembap,0.0,Tenang,21,116,137
7256,7368,2011-11-03,Musim Dingin,2011,November,Rabu,23,Malam,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,82.0,Sangat Lembap,6.0032,Tenang,15,80,95
7257,7369,2011-11-04,Musim Dingin,2011,November,Kamis,0,Dini Hari,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,82.0,Sangat Lembap,0.0,Tenang,11,32,43
7258,7370,2011-11-04,Musim Dingin,2011,November,Kamis,1,Dini Hari,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,82.0,Sangat Lembap,0.0,Tenang,1,16,17
7259,7371,2011-11-04,Musim Dingin,2011,November,Kamis,2,Dini Hari,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,76.0,Sangat Lembap,0.0,Tenang,2,8,10
7260,7372,2011-11-04,Musim Dingin,2011,November,Kamis,3,Dini Hari,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,11.0014,Sepoi Sepoi,1,7,8
7261,7373,2011-11-04,Musim Dingin,2011,November,Kamis,4,Dini Hari,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,1,6,7
7262,7374,2011-11-04,Musim Dingin,2011,November,Kamis,5,Dini Hari,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,0,23,23
7263,7375,2011-11-04,Musim Dingin,2011,November,Kamis,6,Pagi,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,2,64,66
7264,7376,2011-11-04,Musim Dingin,2011,November,Kamis,7,Pagi,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,86.0,Ekstrem Lembap,15.001299999999999,Sepoi Sepoi,10,235,245
7265,7377,2011-11-04,Musim Dingin,2011,November,Kamis,8,Pagi,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,87.0,Ekstrem Lembap,23.9994,Sedang,8,387,395
7266,7378,2011-11-04,Musim Dingin,2011,November,Kamis,9,Pagi,Tidak,Ya,Kabut/Berawan,17.22,21.21,Nyaman,71.0,Lembap,31.0009,Sedang,15,239,254
7267,7379,2011-11-04,Musim Dingin,2011,November,Kamis,10,Pagi,Tidak,Ya,Kabut/Berawan,17.22,21.21,Nyaman,71.0,Lembap,22.0028,Sedang,19,115,134
7268,7380,2011-11-04,Musim Dingin,2011,November,Kamis,11,Pagi,Tidak,Ya,Kabut/Berawan,18.04,21.97,Nyaman,67.0,Lembap,30.002599999999997,Sedang,34,128,162
7269,7381,2011-11-04,Musim Dingin,2011,November,Kamis,12,Siang,Tidak,Ya,Kabut/Berawan,19.68,23.485,Nyaman,55.00000000000001,Nyaman,32.9975,Sedang,44,153,197
7270,7382,2011-11-04,Musim Dingin,2011,November,Kamis,13,Siang,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,51.0,Nyaman,27.999299999999998,Sedang,33,161,194
7271,7383,2011-11-04,Musim Dingin,2011,November,Kamis,14,Siang,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,47.0,Nyaman,19.999499999999998,Sepoi Sepoi,54,147,201
7272,7384,2011-11-04,Musim Dingin,2011,November,Kamis,15,Siang,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,44.0,Nyaman,26.0027,Sedang,45,192,237
7273,7385,2011-11-04,Musim Dingin,2011,November,Kamis,16,Sore,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,36.0,Kering,26.0027,Sedang,53,237,290
7274,7386,2011-11-04,Musim Dingin,2011,November,Kamis,17,Sore,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,38.0,Kering,23.9994,Sedang,42,438,480
7275,7387,2011-11-04,Musim Dingin,2011,November,Kamis,18,Sore,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,32.0,Kering,31.0009,Sedang,35,339,374
7276,7388,2011-11-04,Musim Dingin,2011,November,Kamis,19,Malam,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,37.0,Kering,23.9994,Sedang,14,182,196
7277,7389,2011-11-04,Musim Dingin,2011,November,Kamis,20,Malam,Tidak,Ya,Cerah/Berawan,14.76,16.665,Nyaman,43.0,Nyaman,19.0012,Sepoi Sepoi,15,171,186
7278,7390,2011-11-04,Musim Dingin,2011,November,Kamis,21,Malam,Tidak,Ya,Cerah/Berawan,13.940000000000001,15.909999999999998,Nyaman,46.0,Nyaman,16.997899999999998,Sepoi Sepoi,8,115,123
7279,7391,2011-11-04,Musim Dingin,2011,November,Kamis,22,Malam,Tidak,Ya,Cerah/Berawan,13.940000000000001,15.15,Nyaman,46.0,Nyaman,22.0028,Sedang,6,109,115
7280,7392,2011-11-04,Musim Dingin,2011,November,Kamis,23,Malam,Tidak,Ya,Cerah/Berawan,13.120000000000001,15.15,Nyaman,49.0,Nyaman,22.0028,Sedang,17,72,89
7281,7393,2011-11-05,Musim Dingin,2011,November,Jumat,0,Dini Hari,Tidak,Tidak,Cerah/Berawan,13.120000000000001,14.395,Dingin,45.0,Nyaman,23.9994,Sedang,4,48,52
7282,7394,2011-11-05,Musim Dingin,2011,November,Jumat,1,Dini Hari,Tidak,Tidak,Cerah/Berawan,13.120000000000001,15.15,Nyaman,45.0,Nyaman,19.999499999999998,Sepoi Sepoi,5,57,62
7283,7395,2011-11-05,Musim Dingin,2011,November,Jumat,2,Dini Hari,Tidak,Tidak,Cerah/Berawan,12.299999999999999,13.635,Dingin,52.0,Nyaman,22.0028,Sedang,7,24,31
7284,7396,2011-11-05,Musim Dingin,2011,November,Jumat,3,Dini Hari,Tidak,Tidak,Cerah/Berawan,12.299999999999999,13.635,Dingin,52.0,Nyaman,19.999499999999998,Sepoi Sepoi,0,8,8
7285,7397,2011-11-05,Musim Dingin,2011,November,Jumat,4,Dini Hari,Tidak,Tidak,Cerah/Berawan,11.48,12.879999999999999,Dingin,56.00000000000001,Nyaman,22.0028,Sedang,3,5,8
7286,7398,2011-11-05,Musim Dingin,2011,November,Jumat,5,Dini Hari,Tidak,Tidak,Cerah/Berawan,10.66,11.365,Dingin,60.0,Nyaman,22.0028,Sedang,0,2,2
7287,7399,2011-11-05,Musim Dingin,2011,November,Jumat,6,Pagi,Tidak,Tidak,Cerah/Berawan,10.66,12.120000000000001,Dingin,60.0,Nyaman,16.997899999999998,Sepoi Sepoi,3,20,23
7288,7400,2011-11-05,Musim Dingin,2011,November,Jumat,7,Pagi,Tidak,Tidak,Cerah/Berawan,10.66,12.120000000000001,Dingin,60.0,Nyaman,19.0012,Sepoi Sepoi,3,31,34
7289,7401,2011-11-05,Musim Dingin,2011,November,Jumat,8,Pagi,Tidak,Tidak,Cerah/Berawan,11.48,12.879999999999999,Dingin,56.00000000000001,Nyaman,22.0028,Sedang,4,80,84
7290,7402,2011-11-05,Musim Dingin,2011,November,Jumat,9,Pagi,Tidak,Tidak,Cerah/Berawan,12.299999999999999,13.635,Dingin,56.00000000000001,Nyaman,19.999499999999998,Sepoi Sepoi,30,111,141
7291,7403,2011-11-05,Musim Dingin,2011,November,Jumat,10,Pagi,Tidak,Tidak,Cerah/Berawan,13.120000000000001,15.15,Nyaman,53.0,Nyaman,16.997899999999998,Sepoi Sepoi,56,171,227
7292,7404,2011-11-05,Musim Dingin,2011,November,Jumat,11,Pagi,Tidak,Tidak,Cerah/Berawan,14.76,18.18,Nyaman,46.0,Nyaman,7.0015,Tenang,69,169,238
7293,7405,2011-11-05,Musim Dingin,2011,November,Jumat,12,Siang,Tidak,Tidak,Cerah/Berawan,14.76,17.424999999999997,Nyaman,46.0,Nyaman,11.0014,Sepoi Sepoi,137,235,372
7294,7406,2011-11-05,Musim Dingin,2011,November,Jumat,13,Siang,Tidak,Tidak,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,37.0,Kering,7.0015,Tenang,148,207,355
7295,7407,2011-11-05,Musim Dingin,2011,November,Jumat,14,Siang,Tidak,Tidak,Cerah/Berawan,17.22,21.21,Nyaman,35.0,Kering,8.9981,Tenang,159,227,386
7296,7408,2011-11-05,Musim Dingin,2011,November,Jumat,15,Siang,Tidak,Tidak,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,37.0,Kering,12.998000000000001,Sepoi Sepoi,141,202,343
7297,7409,2011-11-05,Musim Dingin,2011,November,Jumat,16,Sore,Tidak,Tidak,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,40.0,Kering,15.001299999999999,Sepoi Sepoi,128,207,335
7298,7410,2011-11-05,Musim Dingin,2011,November,Jumat,17,Sore,Tidak,Tidak,Cerah/Berawan,15.58,19.695,Nyaman,40.0,Kering,11.0014,Sepoi Sepoi,100,234,334
7299,7411,2011-11-05,Musim Dingin,2011,November,Jumat,18,Sore,Tidak,Tidak,Cerah/Berawan,14.76,18.18,Nyaman,50.0,Nyaman,6.0032,Tenang,52,185,237
7300,7412,2011-11-05,Musim Dingin,2011,November,Jumat,19,Malam,Tidak,Tidak,Cerah/Berawan,13.940000000000001,18.18,Nyaman,53.0,Nyaman,0.0,Tenang,45,159,204
7301,7413,2011-11-05,Musim Dingin,2011,November,Jumat,20,Malam,Tidak,Tidak,Cerah/Berawan,13.120000000000001,17.424999999999997,Nyaman,66.0,Lembap,0.0,Tenang,29,136,165
7302,7414,2011-11-05,Musim Dingin,2011,November,Jumat,21,Malam,Tidak,Tidak,Cerah/Berawan,13.120000000000001,17.424999999999997,Nyaman,66.0,Lembap,0.0,Tenang,19,99,118
7303,7415,2011-11-05,Musim Dingin,2011,November,Jumat,22,Malam,Tidak,Tidak,Cerah/Berawan,12.299999999999999,16.665,Nyaman,65.0,Lembap,0.0,Tenang,10,72,82
7304,7416,2011-11-05,Musim Dingin,2011,November,Jumat,23,Malam,Tidak,Tidak,Cerah/Berawan,11.48,15.909999999999998,Nyaman,70.0,Lembap,0.0,Tenang,4,81,85
7305,7417,2011-11-06,Musim Dingin,2011,November,Sabtu,0,Dini Hari,Tidak,Tidak,Cerah/Berawan,11.48,15.909999999999998,Nyaman,75.0,Lembap,0.0,Tenang,10,65,75
7306,7418,2011-11-06,Musim Dingin,2011,November,Sabtu,1,Dini Hari,Tidak,Tidak,Cerah/Berawan,10.66,15.15,Nyaman,81.0,Sangat Lembap,0.0,Tenang,11,104,115
7307,7419,2011-11-06,Musim Dingin,2011,November,Sabtu,2,Dini Hari,Tidak,Tidak,Cerah/Berawan,10.66,15.15,Nyaman,81.0,Sangat Lembap,0.0,Tenang,6,23,29
7308,7420,2011-11-06,Musim Dingin,2011,November,Sabtu,3,Dini Hari,Tidak,Tidak,Cerah/Berawan,9.84,14.395,Dingin,87.0,Ekstrem Lembap,0.0,Tenang,5,4,9
7309,7421,2011-11-06,Musim Dingin,2011,November,Sabtu,4,Dini Hari,Tidak,Tidak,Cerah/Berawan,9.84,14.395,Dingin,87.0,Ekstrem Lembap,0.0,Tenang,0,6,6
7310,7422,2011-11-06,Musim Dingin,2011,November,Sabtu,5,Dini Hari,Tidak,Tidak,Cerah/Berawan,9.84,12.120000000000001,Dingin,87.0,Ekstrem Lembap,8.9981,Tenang,0,5,5
7311,7423,2011-11-06,Musim Dingin,2011,November,Sabtu,6,Pagi,Tidak,Tidak,Cerah/Berawan,10.66,14.395,Dingin,81.0,Sangat Lembap,6.0032,Tenang,5,11,16
7312,7424,2011-11-06,Musim Dingin,2011,November,Sabtu,7,Pagi,Tidak,Tidak,Cerah/Berawan,10.66,13.635,Dingin,87.0,Ekstrem Lembap,7.0015,Tenang,4,24,28
7313,7425,2011-11-06,Musim Dingin,2011,November,Sabtu,8,Pagi,Tidak,Tidak,Kabut/Berawan,11.48,15.15,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,19,71,90
7314,7426,2011-11-06,Musim Dingin,2011,November,Sabtu,9,Pagi,Tidak,Tidak,Kabut/Berawan,12.299999999999999,15.909999999999998,Nyaman,75.0,Lembap,6.0032,Tenang,36,134,170
7315,7427,2011-11-06,Musim Dingin,2011,November,Sabtu,10,Pagi,Tidak,Tidak,Cerah/Berawan,14.76,18.18,Nyaman,66.0,Lembap,6.0032,Tenang,76,186,262
